,country,year,sex,age,suicides_no,population,suicides_100k_pop,country_year,HDI_for_year,gdp_for_year,gdp_per_capital,generation,ISO_code,countries,ECONOMIC FREEDOM
15645,Malta,2011,female,75+ years,0,17111,0,Malta2011,0.822,9507645260,23984,Silent,MLT,Malta,7.67
15646,Malta,2011,male,5-14 years,0,21524,0,Malta2011,0.822,9507645260,23984,Generation Z,MLT,Malta,7.67
15647,Malta,2011,male,75+ years,0,10739,0,Malta2011,0.822,9507645260,23984,Silent,MLT,Malta,7.67
15648,Malta,2012,male,55-74 years,8,49347,16.21,Malta2012,0.83,9209559296,23074,Boomers,MLT,Malta,7.63
15649,Malta,2012,male,35-54 years,6,56478,10.62,Malta2012,0.83,9209559296,23074,Generation X,MLT,Malta,7.63
15650,Malta,2012,male,25-34 years,3,31548,9.51,Malta2012,0.83,9209559296,23074,Millenials,MLT,Malta,7.63
15651,Malta,2012,male,75+ years,1,11234,8.9,Malta2012,0.83,9209559296,23074,Silent,MLT,Malta,7.63
15652,Malta,2012,female,35-54 years,4,54944,7.28,Malta2012,0.83,9209559296,23074,Generation X,MLT,Malta,7.63
15653,Malta,2012,female,55-74 years,2,51796,3.86,Malta2012,0.83,9209559296,23074,Boomers,MLT,Malta,7.63
15654,Malta,2012,male,15-24 years,1,28647,3.49,Malta2012,0.83,9209559296,23074,Millenials,MLT,Malta,7.63
15655,Malta,2012,female,15-24 years,0,26975,0,Malta2012,0.83,9209559296,23074,Millenials,MLT,Malta,7.63
15656,Malta,2012,female,25-34 years,0,29331,0,Malta2012,0.83,9209559296,23074,Millenials,MLT,Malta,7.63
15657,Malta,2012,female,5-14 years,0,20066,0,Malta2012,0.83,9209559296,23074,Generation Z,MLT,Malta,7.63
15658,Malta,2012,female,75+ years,0,17713,0,Malta2012,0.83,9209559296,23074,Silent,MLT,Malta,7.63
15659,Malta,2012,male,5-14 years,0,21059,0,Malta2012,0.83,9209559296,23074,Generation Z,MLT,Malta,7.63
15660,Malta,2013,male,35-54 years,11,56705,19.4,Malta2013,0.837,10145114180,25191,Generation X,MLT,Malta,7.66
15661,Malta,2013,male,75+ years,1,11751,8.51,Malta2013,0.837,10145114180,25191,Silent,MLT,Malta,7.66
15662,Malta,2013,male,55-74 years,4,50574,7.91,Malta2013,0.837,10145114180,25191,Boomers,MLT,Malta,7.66
15663,Malta,2013,male,15-24 years,2,28655,6.98,Malta2013,0.837,10145114180,25191,Millenials,MLT,Malta,7.66
15664,Malta,2013,male,25-34 years,2,32048,6.24,Malta2013,0.837,10145114180,25191,Millenials,MLT,Malta,7.66
15665,Malta,2013,male,5-14 years,1,20804,4.81,Malta2013,0.837,10145114180,25191,Generation Z,MLT,Malta,7.66
15666,Malta,2013,female,25-34 years,1,29657,3.37,Malta2013,0.837,10145114180,25191,Millenials,MLT,Malta,7.66
15667,Malta,2013,female,15-24 years,0,26698,0,Malta2013,0.837,10145114180,25191,Millenials,MLT,Malta,7.66
15668,Malta,2013,female,35-54 years,0,54854,0,Malta2013,0.837,10145114180,25191,Generation X,MLT,Malta,7.66
15669,Malta,2013,female,5-14 years,0,19765,0,Malta2013,0.837,10145114180,25191,Generation Z,MLT,Malta,7.66
15670,Malta,2013,female,55-74 years,0,52903,0,Malta2013,0.837,10145114180,25191,Boomers,MLT,Malta,7.66
15671,Malta,2013,female,75+ years,0,18314,0,Malta2013,0.837,10145114180,25191,Silent,MLT,Malta,7.66
15672,Malta,2014,male,75+ years,5,12335,40.54,Malta2014,0.839,11234045376,27634,Silent,MLT,Malta,7.8
15673,Malta,2014,male,35-54 years,13,57094,22.77,Malta2014,0.839,11234045376,27634,Generation X,MLT,Malta,7.8
15674,Malta,2014,male,55-74 years,5,51764,9.66,Malta2014,0.839,11234045376,27634,Boomers,MLT,Malta,7.8
15675,Malta,2014,male,15-24 years,2,28298,7.07,Malta2014,0.839,11234045376,27634,Millenials,MLT,Malta,7.8
15676,Malta,2014,male,25-34 years,2,32560,6.14,Malta2014,0.839,11234045376,27634,Millenials,MLT,Malta,7.8
15677,Malta,2014,female,5-14 years,1,19668,5.08,Malta2014,0.839,11234045376,27634,Generation Z,MLT,Malta,7.8
15678,Malta,2014,female,15-24 years,1,26151,3.82,Malta2014,0.839,11234045376,27634,Millenials,MLT,Malta,7.8
15679,Malta,2014,female,25-34 years,1,30050,3.33,Malta2014,0.839,11234045376,27634,Millenials,MLT,Malta,7.8
15680,Malta,2014,female,55-74 years,1,54027,1.85,Malta2014,0.839,11234045376,27634,Boomers,MLT,Malta,7.8
15681,Malta,2014,female,35-54 years,1,54883,1.82,Malta2014,0.839,11234045376,27634,Generation X,MLT,Malta,7.8
15682,Malta,2014,female,75+ years,0,18918,0,Malta2014,0.839,11234045376,27634,Silent,MLT,Malta,7.8
15683,Malta,2014,male,5-14 years,0,20777,0,Malta2014,0.839,11234045376,27634,Generation Z,MLT,Malta,7.8
15684,Mauritius,1985,female,75+ years,2,8800,22.73,Mauritius1985,0.575,1080642033,1223,G.I. Generation,MUS,Mauritius,6.38
15685,Mauritius,1985,male,25-34 years,19,88500,21.47,Mauritius1985,0.575,1080642033,1223,Boomers,MUS,Mauritius,6.38
15686,Mauritius,1985,male,35-54 years,18,89500,20.11,Mauritius1985,0.575,1080642033,1223,Silent,MUS,Mauritius,6.38
15687,Mauritius,1985,male,55-74 years,9,45300,19.87,Mauritius1985,0.575,1080642033,1223,G.I. Generation,MUS,Mauritius,6.38
15688,Mauritius,1985,male,15-24 years,21,109400,19.2,Mauritius1985,0.575,1080642033,1223,Generation X,MUS,Mauritius,6.38
15689,Mauritius,1985,female,15-24 years,18,106300,16.93,Mauritius1985,0.575,1080642033,1223,Generation X,MUS,Mauritius,6.38
15690,Mauritius,1985,female,55-74 years,4,47900,8.35,Mauritius1985,0.575,1080642033,1223,G.I. Generation,MUS,Mauritius,6.38
15691,Mauritius,1985,female,25-34 years,6,87200,6.88,Mauritius1985,0.575,1080642033,1223,Boomers,MUS,Mauritius,6.38
15692,Mauritius,1985,female,35-54 years,6,90500,6.63,Mauritius1985,0.575,1080642033,1223,Silent,MUS,Mauritius,6.38
15693,Mauritius,1985,male,5-14 years,1,104700,0.96,Mauritius1985,0.575,1080642033,1223,Generation X,MUS,Mauritius,6.38
15694,Mauritius,1985,female,5-14 years,0,100900,0,Mauritius1985,0.575,1080642033,1223,Generation X,MUS,Mauritius,6.38
15695,Mauritius,1985,male,75+ years,0,4400,0,Mauritius1985,0.575,1080642033,1223,G.I. Generation,MUS,Mauritius,6.38
15696,Mauritius,1986,male,25-34 years,7,88800,7.88,Mauritius1986,0.585,1469046115,1636,Boomers,,,
15697,Mauritius,1986,male,35-54 years,7,94900,7.38,Mauritius1986,0.585,1469046115,1636,Silent,,,
15698,Mauritius,1986,female,15-24 years,6,104600,5.74,Mauritius1986,0.585,1469046115,1636,Generation X,,,
15699,Mauritius,1986,male,15-24 years,5,108300,4.62,Mauritius1986,0.585,1469046115,1636,Generation X,,,
15700,Mauritius,1986,female,25-34 years,2,88500,2.26,Mauritius1986,0.585,1469046115,1636,Boomers,,,
15701,Mauritius,1986,male,55-74 years,1,45700,2.19,Mauritius1986,0.585,1469046115,1636,G.I. Generation,,,
15702,Mauritius,1986,female,35-54 years,0,96400,0,Mauritius1986,0.585,1469046115,1636,Silent,,,
15703,Mauritius,1986,female,5-14 years,0,102100,0,Mauritius1986,0.585,1469046115,1636,Generation X,,,
15704,Mauritius,1986,female,55-74 years,0,48500,0,Mauritius1986,0.585,1469046115,1636,G.I. Generation,,,
15705,Mauritius,1986,female,75+ years,0,9100,0,Mauritius1986,0.585,1469046115,1636,G.I. Generation,,,
15706,Mauritius,1986,male,5-14 years,0,106500,0,Mauritius1986,0.585,1469046115,1636,Generation X,,,
15707,Mauritius,1986,male,75+ years,0,4700,0,Mauritius1986,0.585,1469046115,1636,G.I. Generation,,,
15708,Mauritius,1987,male,35-54 years,36,98200,36.66,Mauritius1987,0.596,1888754655,2073,Silent,,,
15709,Mauritius,1987,female,15-24 years,28,102000,27.45,Mauritius1987,0.596,1888754655,2073,Generation X,,,
15710,Mauritius,1987,male,25-34 years,21,91300,23,Mauritius1987,0.596,1888754655,2073,Boomers,,,
15711,Mauritius,1987,male,15-24 years,24,105000,22.86,Mauritius1987,0.596,1888754655,2073,Generation X,,,
15712,Mauritius,1987,female,75+ years,2,9000,22.22,Mauritius1987,0.596,1888754655,2073,G.I. Generation,,,
15713,Mauritius,1987,male,55-74 years,6,45800,13.1,Mauritius1987,0.596,1888754655,2073,G.I. Generation,,,
15714,Mauritius,1987,female,25-34 years,10,92900,10.76,Mauritius1987,0.596,1888754655,2073,Boomers,,,
15715,Mauritius,1987,female,55-74 years,3,49500,6.06,Mauritius1987,0.596,1888754655,2073,G.I. Generation,,,
15716,Mauritius,1987,female,35-54 years,6,100300,5.98,Mauritius1987,0.596,1888754655,2073,Silent,,,
15717,Mauritius,1987,female,5-14 years,4,103900,3.85,Mauritius1987,0.596,1888754655,2073,Generation X,,,
15718,Mauritius,1987,male,5-14 years,0,108600,0,Mauritius1987,0.596,1888754655,2073,Generation X,,,
15719,Mauritius,1987,male,75+ years,0,4800,0,Mauritius1987,0.596,1888754655,2073,G.I. Generation,,,
15720,Mauritius,1988,male,75+ years,3,4800,62.5,Mauritius1988,0.606,2143484488,2317,G.I. Generation,,,
15721,Mauritius,1988,male,35-54 years,44,101600,43.31,Mauritius1988,0.606,2143484488,2317,Silent,,,
15722,Mauritius,1988,male,55-74 years,14,46800,29.91,Mauritius1988,0.606,2143484488,2317,G.I. Generation,,,
15723,Mauritius,1988,male,25-34 years,28,95100,29.44,Mauritius1988,0.606,2143484488,2317,Boomers,,,
15724,Mauritius,1988,female,15-24 years,21,99200,21.17,Mauritius1988,0.606,2143484488,2317,Generation X,,,
15725,Mauritius,1988,male,15-24 years,21,102000,20.59,Mauritius1988,0.606,2143484488,2317,Generation X,,,
15726,Mauritius,1988,female,25-34 years,19,95000,20,Mauritius1988,0.606,2143484488,2317,Boomers,,,
15727,Mauritius,1988,female,35-54 years,11,106100,10.37,Mauritius1988,0.606,2143484488,2317,Silent,,,
15728,Mauritius,1988,female,55-74 years,3,49900,6.01,Mauritius1988,0.606,2143484488,2317,G.I. Generation,,,
15729,Mauritius,1988,female,5-14 years,2,105100,1.9,Mauritius1988,0.606,2143484488,2317,Generation X,,,
15730,Mauritius,1988,male,5-14 years,1,109800,0.91,Mauritius1988,0.606,2143484488,2317,Generation X,,,
15731,Mauritius,1988,female,75+ years,0,9600,0,Mauritius1988,0.606,2143484488,2317,G.I. Generation,,,
15732,Mauritius,1989,male,25-34 years,41,96900,42.31,Mauritius1989,0.613,2191096860,2349,Boomers,,,
15733,Mauritius,1989,male,75+ years,2,5200,38.46,Mauritius1989,0.613,2191096860,2349,G.I. Generation,,,
15734,Mauritius,1989,male,35-54 years,37,103400,35.78,Mauritius1989,0.613,2191096860,2349,Silent,,,
15735,Mauritius,1989,female,75+ years,2,10200,19.61,Mauritius1989,0.613,2191096860,2349,G.I. Generation,,,
15736,Mauritius,1989,male,15-24 years,19,100400,18.92,Mauritius1989,0.613,2191096860,2349,Generation X,,,
15737,Mauritius,1989,male,55-74 years,8,47500,16.84,Mauritius1989,0.613,2191096860,2349,G.I. Generation,,,
15738,Mauritius,1989,female,15-24 years,11,97900,11.24,Mauritius1989,0.613,2191096860,2349,Generation X,,,
15739,Mauritius,1989,female,55-74 years,5,50900,9.82,Mauritius1989,0.613,2191096860,2349,G.I. Generation,,,
15740,Mauritius,1989,female,25-34 years,9,96500,9.33,Mauritius1989,0.613,2191096860,2349,Boomers,,,
15741,Mauritius,1989,female,5-14 years,5,104600,4.78,Mauritius1989,0.613,2191096860,2349,Generation X,,,
15742,Mauritius,1989,female,35-54 years,5,109900,4.55,Mauritius1989,0.613,2191096860,2349,Silent,,,
15743,Mauritius,1989,male,5-14 years,0,109500,0,Mauritius1989,0.613,2191096860,2349,Generation X,,,
15744,Mauritius,1990,male,35-54 years,33,107800,30.61,Mauritius1990,0.619,2653480001,2820,Silent,MUS,Mauritius,6.12
15745,Mauritius,1990,male,55-74 years,13,48700,26.69,Mauritius1990,0.619,2653480001,2820,G.I. Generation,MUS,Mauritius,6.12
15746,Mauritius,1990,male,25-34 years,26,98100,26.5,Mauritius1990,0.619,2653480001,2820,Boomers,MUS,Mauritius,6.12
15747,Mauritius,1990,female,15-24 years,23,95400,24.11,Mauritius1990,0.619,2653480001,2820,Generation X,MUS,Mauritius,6.12
15748,Mauritius,1990,female,25-34 years,18,97100,18.54,Mauritius1990,0.619,2653480001,2820,Boomers,MUS,Mauritius,6.12
15749,Mauritius,1990,male,15-24 years,18,98500,18.27,Mauritius1990,0.619,2653480001,2820,Generation X,MUS,Mauritius,6.12
15750,Mauritius,1990,female,55-74 years,4,51800,7.72,Mauritius1990,0.619,2653480001,2820,G.I. Generation,MUS,Mauritius,6.12
15751,Mauritius,1990,female,35-54 years,8,115600,6.92,Mauritius1990,0.619,2653480001,2820,Silent,MUS,Mauritius,6.12
15752,Mauritius,1990,female,5-14 years,3,103400,2.9,Mauritius1990,0.619,2653480001,2820,Generation X,MUS,Mauritius,6.12
15753,Mauritius,1990,male,5-14 years,1,108400,0.92,Mauritius1990,0.619,2653480001,2820,Generation X,MUS,Mauritius,6.12
15754,Mauritius,1990,female,75+ years,0,10500,0,Mauritius1990,0.619,2653480001,2820,G.I. Generation,MUS,Mauritius,6.12
15755,Mauritius,1990,male,75+ years,0,5800,0,Mauritius1990,0.619,2653480001,2820,G.I. Generation,MUS,Mauritius,6.12
15756,Mauritius,1991,male,75+ years,3,6300,47.62,Mauritius1991,0.626,2856890681,3045,G.I. Generation,,,
15757,Mauritius,1991,male,25-34 years,37,100400,36.85,Mauritius1991,0.626,2856890681,3045,Boomers,,,
15758,Mauritius,1991,male,55-74 years,12,47400,25.32,Mauritius1991,0.626,2856890681,3045,Silent,,,
15759,Mauritius,1991,male,35-54 years,27,113400,23.81,Mauritius1991,0.626,2856890681,3045,Boomers,,,
15760,Mauritius,1991,female,15-24 years,15,93300,16.08,Mauritius1991,0.626,2856890681,3045,Generation X,,,
15761,Mauritius,1991,male,15-24 years,15,96200,15.59,Mauritius1991,0.626,2856890681,3045,Generation X,,,
15762,Mauritius,1991,female,25-34 years,11,97100,11.33,Mauritius1991,0.626,2856890681,3045,Boomers,,,
15763,Mauritius,1991,female,55-74 years,5,53600,9.33,Mauritius1991,0.626,2856890681,3045,Silent,,,
15764,Mauritius,1991,female,35-54 years,9,114000,7.89,Mauritius1991,0.626,2856890681,3045,Boomers,,,
15765,Mauritius,1991,female,5-14 years,3,101000,2.97,Mauritius1991,0.626,2856890681,3045,Millenials,,,
15766,Mauritius,1991,female,75+ years,0,11500,0,Mauritius1991,0.626,2856890681,3045,G.I. Generation,,,
15767,Mauritius,1991,male,5-14 years,0,103900,0,Mauritius1991,0.626,2856890681,3045,Millenials,,,
15768,Mauritius,1992,male,75+ years,3,6600,45.45,Mauritius1992,0.633,3224267548,3400,G.I. Generation,,,
15769,Mauritius,1992,male,35-54 years,47,118800,39.56,Mauritius1992,0.633,3224267548,3400,Boomers,,,
15770,Mauritius,1992,male,25-34 years,24,101400,23.67,Mauritius1992,0.633,3224267548,3400,Boomers,,,
15771,Mauritius,1992,male,15-24 years,17,96800,17.56,Mauritius1992,0.633,3224267548,3400,Generation X,,,
15772,Mauritius,1992,male,55-74 years,8,48000,16.67,Mauritius1992,0.633,3224267548,3400,Silent,,,
15773,Mauritius,1992,female,15-24 years,13,93200,13.95,Mauritius1992,0.633,3224267548,3400,Generation X,,,
15774,Mauritius,1992,female,35-54 years,14,118500,11.81,Mauritius1992,0.633,3224267548,3400,Boomers,,,
15775,Mauritius,1992,female,25-34 years,11,96800,11.36,Mauritius1992,0.633,3224267548,3400,Boomers,,,
15776,Mauritius,1992,female,75+ years,1,11800,8.47,Mauritius1992,0.633,3224267548,3400,G.I. Generation,,,
15777,Mauritius,1992,female,55-74 years,3,54700,5.48,Mauritius1992,0.633,3224267548,3400,Silent,,,
15778,Mauritius,1992,female,5-14 years,4,99300,4.03,Mauritius1992,0.633,3224267548,3400,Millenials,,,
15779,Mauritius,1992,male,5-14 years,1,102400,0.98,Mauritius1992,0.633,3224267548,3400,Millenials,,,
15780,Mauritius,1993,male,75+ years,2,6800,29.41,Mauritius1993,0.638,3263368410,3405,G.I. Generation,,,
15781,Mauritius,1993,male,25-34 years,30,102500,29.27,Mauritius1993,0.638,3263368410,3405,Boomers,,,
15782,Mauritius,1993,male,35-54 years,33,123400,26.74,Mauritius1993,0.638,3263368410,3405,Boomers,,,
15783,Mauritius,1993,male,55-74 years,13,48700,26.69,Mauritius1993,0.638,3263368410,3405,Silent,,,
15784,Mauritius,1993,female,15-24 years,16,93500,17.11,Mauritius1993,0.638,3263368410,3405,Generation X,,,
15785,Mauritius,1993,female,25-34 years,16,97000,16.49,Mauritius1993,0.638,3263368410,3405,Boomers,,,
15786,Mauritius,1993,male,15-24 years,13,97500,13.33,Mauritius1993,0.638,3263368410,3405,Generation X,,,
15787,Mauritius,1993,female,35-54 years,8,122700,6.52,Mauritius1993,0.638,3263368410,3405,Boomers,,,
15788,Mauritius,1993,female,55-74 years,3,55600,5.4,Mauritius1993,0.638,3263368410,3405,Silent,,,
15789,Mauritius,1993,female,5-14 years,2,97600,2.05,Mauritius1993,0.638,3263368410,3405,Millenials,,,
15790,Mauritius,1993,male,5-14 years,2,100800,1.98,Mauritius1993,0.638,3263368410,3405,Millenials,,,
15791,Mauritius,1993,female,75+ years,0,12200,0,Mauritius1993,0.638,3263368410,3405,G.I. Generation,,,
15792,Mauritius,1994,male,25-34 years,41,102600,39.96,Mauritius1994,0.643,3558137040,3658,Boomers,,,
15793,Mauritius,1994,male,15-24 years,25,99500,25.13,Mauritius1994,0.643,3558137040,3658,Generation X,,,
15794,Mauritius,1994,male,55-74 years,12,49100,24.44,Mauritius1994,0.643,3558137040,3658,Silent,,,
15795,Mauritius,1994,male,35-54 years,28,128600,21.77,Mauritius1994,0.643,3558137040,3658,Boomers,,,
15796,Mauritius,1994,male,75+ years,1,7000,14.29,Mauritius1994,0.643,3558137040,3658,G.I. Generation,,,
15797,Mauritius,1994,female,15-24 years,9,96100,9.37,Mauritius1994,0.643,3558137040,3658,Generation X,,,
15798,Mauritius,1994,female,25-34 years,8,97100,8.24,Mauritius1994,0.643,3558137040,3658,Boomers,,,
15799,Mauritius,1994,female,75+ years,1,12400,8.06,Mauritius1994,0.643,3558137040,3658,G.I. Generation,,,
15800,Mauritius,1994,female,35-54 years,3,127900,2.35,Mauritius1994,0.643,3558137040,3658,Boomers,,,
15801,Mauritius,1994,female,5-14 years,1,96300,1.04,Mauritius1994,0.643,3558137040,3658,Millenials,,,
15802,Mauritius,1994,female,55-74 years,0,56700,0,Mauritius1994,0.643,3558137040,3658,Silent,,,
15803,Mauritius,1994,male,5-14 years,0,99500,0,Mauritius1994,0.643,3558137040,3658,Millenials,,,
15804,Mauritius,1995,male,35-54 years,49,133300,36.76,Mauritius1995,0.647,4040345933,4115,Boomers,MUS,Mauritius,7.81
15805,Mauritius,1995,male,25-34 years,34,101700,33.43,Mauritius1995,0.647,4040345933,4115,Generation X,MUS,Mauritius,7.81
15806,Mauritius,1995,male,75+ years,2,7200,27.78,Mauritius1995,0.647,4040345933,4115,G.I. Generation,MUS,Mauritius,7.81
15807,Mauritius,1995,male,55-74 years,13,49900,26.05,Mauritius1995,0.647,4040345933,4115,Silent,MUS,Mauritius,7.81
15808,Mauritius,1995,male,15-24 years,16,101000,15.84,Mauritius1995,0.647,4040345933,4115,Generation X,MUS,Mauritius,7.81
15809,Mauritius,1995,female,15-24 years,11,97900,11.24,Mauritius1995,0.647,4040345933,4115,Generation X,MUS,Mauritius,7.81
15810,Mauritius,1995,female,55-74 years,6,57800,10.38,Mauritius1995,0.647,4040345933,4115,Silent,MUS,Mauritius,7.81
15811,Mauritius,1995,female,75+ years,1,12800,7.81,Mauritius1995,0.647,4040345933,4115,G.I. Generation,MUS,Mauritius,7.81
15812,Mauritius,1995,female,35-54 years,8,132400,6.04,Mauritius1995,0.647,4040345933,4115,Boomers,MUS,Mauritius,7.81
15813,Mauritius,1995,female,25-34 years,4,95700,4.18,Mauritius1995,0.647,4040345933,4115,Generation X,MUS,Mauritius,7.81
15814,Mauritius,1995,female,5-14 years,2,94400,2.12,Mauritius1995,0.647,4040345933,4115,Millenials,MUS,Mauritius,7.81
15815,Mauritius,1995,male,5-14 years,1,97800,1.02,Mauritius1995,0.647,4040345933,4115,Millenials,MUS,Mauritius,7.81
15816,Mauritius,1996,male,25-34 years,33,100700,32.77,Mauritius1996,0.652,4421943910,4444,Generation X,,,
15817,Mauritius,1996,male,55-74 years,16,50200,31.87,Mauritius1996,0.652,4421943910,4444,Silent,,,
15818,Mauritius,1996,male,35-54 years,41,138600,29.58,Mauritius1996,0.652,4421943910,4444,Boomers,,,
15819,Mauritius,1996,male,15-24 years,27,103000,26.21,Mauritius1996,0.652,4421943910,4444,Generation X,,,
15820,Mauritius,1996,female,25-34 years,12,94900,12.64,Mauritius1996,0.652,4421943910,4444,Generation X,,,
15821,Mauritius,1996,female,55-74 years,6,58500,10.26,Mauritius1996,0.652,4421943910,4444,Silent,,,
15822,Mauritius,1996,female,15-24 years,8,100000,8,Mauritius1996,0.652,4421943910,4444,Generation X,,,
15823,Mauritius,1996,female,75+ years,1,13200,7.58,Mauritius1996,0.652,4421943910,4444,G.I. Generation,,,
15824,Mauritius,1996,female,35-54 years,7,137300,5.1,Mauritius1996,0.652,4421943910,4444,Boomers,,,
15825,Mauritius,1996,female,5-14 years,2,93900,2.13,Mauritius1996,0.652,4421943910,4444,Millenials,,,
15826,Mauritius,1996,male,5-14 years,0,97200,0,Mauritius1996,0.652,4421943910,4444,Millenials,,,
15827,Mauritius,1996,male,75+ years,0,7500,0,Mauritius1996,0.652,4421943910,4444,G.I. Generation,,,
15828,Mauritius,1997,male,35-54 years,40,144500,27.68,Mauritius1997,0.656,4187367602,4139,Boomers,,,
15829,Mauritius,1997,male,25-34 years,27,100000,27,Mauritius1997,0.656,4187367602,4139,Generation X,,,
15830,Mauritius,1997,male,75+ years,2,7800,25.64,Mauritius1997,0.656,4187367602,4139,G.I. Generation,,,
15831,Mauritius,1997,male,55-74 years,11,50600,21.74,Mauritius1997,0.656,4187367602,4139,Silent,,,
15832,Mauritius,1997,male,15-24 years,21,104800,20.04,Mauritius1997,0.656,4187367602,4139,Generation X,,,
15833,Mauritius,1997,female,15-24 years,6,101800,5.89,Mauritius1997,0.656,4187367602,4139,Generation X,,,
15834,Mauritius,1997,female,55-74 years,3,59300,5.06,Mauritius1997,0.656,4187367602,4139,Silent,,,
15835,Mauritius,1997,female,25-34 years,4,94100,4.25,Mauritius1997,0.656,4187367602,4139,Generation X,,,
15836,Mauritius,1997,female,35-54 years,6,143100,4.19,Mauritius1997,0.656,4187367602,4139,Boomers,,,
15837,Mauritius,1997,female,5-14 years,1,94100,1.06,Mauritius1997,0.656,4187367602,4139,Millenials,,,
15838,Mauritius,1997,male,5-14 years,1,97900,1.02,Mauritius1997,0.656,4187367602,4139,Millenials,,,
15839,Mauritius,1997,female,75+ years,0,13700,0,Mauritius1997,0.656,4187367602,4139,G.I. Generation,,,
15840,Mauritius,1998,male,25-34 years,35,98200,35.64,Mauritius1998,0.662,4169664285,4063,Generation X,,,
15841,Mauritius,1998,male,35-54 years,46,150700,30.52,Mauritius1998,0.662,4169664285,4063,Boomers,,,
15842,Mauritius,1998,male,55-74 years,11,50700,21.7,Mauritius1998,0.662,4169664285,4063,Silent,,,
